Employee_ID,Attrition_Status,Attrition_Date
E18249,Yes,2024-01-03
E18250,No,
E18251,No,
E18252,No,
E18253,No,
E18254,No,
E18255,No,
E18256,No,
E18257,Yes,2023-01-09
E18258,No,
E18259,Yes,2023-06-12
E18260,No,
E18261,No,
E18262,No,
E18263,Yes,2024-03-07
E18264,Yes,2024-05-01
E18265,No,
E18266,No,
E18267,No,
E18268,No,
E18269,No,
E18270,No,
E18271,No,
E18272,No,
E18273,No,
E18274,No,
E18275,No,
E18276,No,
E18277,No,
E18278,No,
E18279,No,
E18280,No,
E18281,Yes,2023-12-09
E18282,No,
E18283,No,
E18284,No,
E18285,No,
E18286,Yes,2023-12-11
E18287,No,
E18288,No,
E18289,No,
E18290,No,
E18291,Yes,2024-10-25
E18292,No,
E18293,No,
E18294,No,
E18295,No,
E18296,No,
E18297,No,
E18298,No,
E18299,No,
E18300,No,
E18301,No,
E18302,Yes,2023-04-13
E18303,No,
E18304,Yes,2023-07-11
E18305,No,
E18306,No,
E18307,No,
E18308,Yes,2024-01-02
E18309,No,
E18310,No,
E18311,Yes,2023-11-10
E18312,No,
E18313,No,
E18314,Yes,2023-06-16
E18315,No,
E18316,No,
E18317,No,
E18318,No,
E18319,Yes,2024-04-23
E18320,No,
E18321,No,
E18322,No,
E18323,No,
E18324,No,
E18325,Yes,2024-07-13
E18326,No,
E18327,No,
E18328,Yes,2023-07-10
E18329,No,
E18330,No,
E18331,No,
E18332,No,
E18333,No,
E18334,Yes,2025-02-09
E18335,No,
E18336,No,
E18337,No,
E18338,No,
E18339,No,
E18340,No,
E18341,No,
E18342,No,
E18343,No,
E18344,No,
E18345,Yes,2023-01-23
E18346,No,
E18347,No,
E18348,No,
E18349,No,
E18350,No,
E18351,No,
E18352,Yes,2024-03-25
E18353,No,
E18354,No,
E18355,Yes,2024-09-23
E18356,No,
E18357,No,
E18358,No,
E18359,No,
E18360,No,
E18361,No,
E18362,No,
E18363,No,
E18364,No,
E18365,No,
E18366,No,
E18367,No,
E18368,No,
E18369,No,
E18370,No,
E18371,No,
E18372,Yes,2024-04-12
E18373,No,
E18374,Yes,2024-08-30
E18375,No,
E18376,No,
E18377,No,
E18378,Yes,2024-08-12
E18379,No,
E18380,No,
E18381,No,
E18382,No,
E18383,No,
E18384,No,
E18385,No,
E18386,No,
E18387,No,
E18388,No,
E18389,No,
E18390,No,
E18391,No,
E18392,No,
E18393,No,
E18394,No,
E18395,No,
E18396,No,
E18397,No,
E18398,No,
E18399,No,
E18400,Yes,2024-12-12
E18401,No,
E18402,Yes,2024-03-21
E18403,No,
E18404,No,
E18405,No,
E18406,No,
E18407,Yes,2025-01-18
E18408,No,
E18409,No,
E18410,No,
E18411,No,
E18412,No,
E18413,No,
E18414,No,
E18415,No,
E18416,No,
E18417,No,
E18418,No,
E18419,No,
E18420,No,
E18421,No,
E18422,No,
E18423,Yes,2024-02-13
E18424,No,
E18425,No,
E18426,Yes,2024-04-29
E18427,No,
E18428,No,
E18429,No,
E18430,No,
E18431,No,
E18432,Yes,2023-09-07
E18433,No,
E18434,No,
E18435,Yes,2023-09-16
E18436,No,
E18437,No,
E18438,No,
E18439,No,
E18440,No,
E18441,Yes,2025-01-10
E18442,No,
E18443,No,
E18444,No,
E18445,Yes,2024-01-18
E18446,No,
E18447,No,
E18448,No,
E18449,No,
E18450,Yes,2024-09-07
E18451,No,
E18452,Yes,2023-12-12
E18453,Yes,2024-05-09
E18454,No,
E18455,No,
E18456,No,
E18457,No,
E18458,No,
E18459,No,
E18460,Yes,2024-11-25
E18461,No,
E18462,No,
E18463,No,
E18464,No,
E18465,Yes,2024-02-15
E18466,Yes,2023-11-04
E18467,No,
E18468,No,
E18469,No,
E18470,No,
E18471,No,
E18472,No,
E18473,Yes,2023-02-11
E18474,No,
E18475,No,
E18476,No,
E18477,No,
E18478,No,
E18479,Yes,2023-08-28
E18480,No,
E18481,No,
E18482,No,
E18483,Yes,2025-02-20
E18484,No,
E18485,No,
E18486,No,
E18487,No,
E18488,No,
E18489,No,
E18490,No,
E18491,No,
E18492,No,
E18493,No,
E18494,Yes,2024-06-03
E18495,No,
E18496,Yes,2023-04-21
E18497,No,
E18498,No,
E18499,No,
E18500,No,
E18501,No,
E18502,Yes,2024-03-07
E18503,Yes,2024-03-12
E18504,No,
E18505,No,
E18506,No,
E18507,No,
E18508,No,
E18509,Yes,2025-03-03
E18510,No,
E18511,No,
E18512,No,
E18513,No,
E18514,No,
E18515,Yes,2023-10-03
E18516,No,
E18517,Yes,2024-08-14
E18518,No,
E18519,Yes,2024-02-15
E18520,No,
E18521,No,
E18522,No,
E18523,Yes,2024-08-30
E18524,Yes,2023-01-30
E18525,No,
E18526,No,
E18527,Yes,2023-06-17
E18528,No,
E18529,No,
E18530,No,
E18531,No,
E18532,No,
E18533,No,
E18534,No,
E18535,No,
E18536,No,
E18537,No,
E18538,No,
E18539,No,
E18540,No,
E18541,No,
E18542,No,
E18543,No,
E18544,No,
E18545,No,
E18546,No,
E18547,No,
E18548,No,
E18549,No,
E18550,No,
E18551,Yes,2024-06-08
E18552,Yes,2023-06-20
E18553,No,
E18554,No,
E18555,No,
E18556,No,
E18557,No,
E18558,No,
E18559,No,
E18560,No,
E18561,No,
E18562,Yes,2023-11-04
E18563,No,
E18564,No,
E18565,No,
E18566,No,
E18567,No,
E18568,No,
E18569,Yes,2024-09-03
E18570,No,
E18571,No,
E18572,No,
E18573,No,
E18574,Yes,2024-12-15
E18575,No,
E18576,No,
E18577,No,
E18578,No,
E18579,No,
E18580,No,
E18581,No,
E18582,No,
E18583,No,
E18584,No,
E18585,Yes,2024-06-20
E18586,No,
E18587,No,
E18588,No,
E18589,No,
E18590,No,
E18591,No,
E18592,No,
E18593,No,
E18594,Yes,2023-07-23
E18595,No,
E18596,No,
E18597,No,
E18598,Yes,2024-08-04
E18599,No,
E18600,No,
E18601,No,
E18602,No,
E18603,Yes,2025-02-08
E18604,No,
E18605,No,
E18606,No,
E18607,No,
E18608,No,
E18609,No,
E18610,No,
E18611,No,
E18612,Yes,2023-05-23
E18613,Yes,2023-05-14
E18614,No,
E18615,Yes,2024-11-10
E18616,No,
E18617,Yes,2023-12-08
E18618,No,
E18619,No,
E18620,No,
E18621,No,
E18622,No,
E18623,No,
E18624,No,
E18625,No,
E18626,No,
E18627,Yes,2025-03-18
E18628,No,
E18629,No,
E18630,No,
E18631,No,
E18632,No,
E18633,No,
E18634,No,
E18635,No,
E18636,No,
E18637,No,
E18638,No,
E18639,No,
E18640,No,
E18641,No,
E18642,No,
E18643,No,
E18644,Yes,2023-02-25
E18645,No,
E18646,Yes,2023-04-03
E18647,No,
E18648,No,
E18649,Yes,2023-11-13
E18650,No,
E18651,No,
E18652,No,
E18653,No,
E18654,No,
E18655,No,
E18656,No,
E18657,No,
E18658,Yes,2025-03-22
E18659,No,
E18660,No,
E18661,No,
E18662,No,
E18663,No,
E18664,No,
E18665,No,
E18666,No,
E18667,No,
E18668,No,
E18669,No,
E18670,No,
E18671,No,
E18672,No,
E18673,No,
E18674,No,
E18675,No,
E18676,No,
E18677,No,
E18678,No,
E18679,No,
E18680,No,
E18681,No,
E18682,Yes,2025-02-23
E18683,No,
E18684,Yes,2023-05-25
E18685,Yes,2025-03-31
E18686,No,
E18687,No,
E18688,No,
E18689,No,
E18690,No,
E18691,No,
E18692,No,
E18693,Yes,2023-12-21
E18694,No,
E18695,No,
E18696,No,
E18697,No,
E18698,No,
E18699,No,
E18700,No,
E18701,No,
E18702,Yes,2024-04-14
E18703,No,
E18704,No,
E18705,No,
E18706,No,
E18707,No,
E18708,No,
E18709,No,
E18710,No,
E18711,No,
E18712,No,
E18713,No,
E18714,No,
E18715,No,
E18716,Yes,2024-02-10
E18717,No,
E18718,No,
E18719,No,
E18720,No,
E18721,Yes,2023-06-19
E18722,Yes,2024-04-16
E18723,Yes,2023-01-01
E18724,No,
E18725,Yes,2024-11-05
E18726,No,
E18727,No,
E18728,No,
E18729,No,
E18730,No,
E18731,No,
E18732,No,
E18733,Yes,2023-06-01
E18734,No,
E18735,Yes,2023-07-25
E18736,Yes,2023-06-26
E18737,Yes,2023-11-05
E18738,No,
E18739,Yes,2023-11-11
E18740,No,
E18741,No,
E18742,No,
E18743,No,
E18744,No,
E18745,No,
E18746,No,
E18747,No,
E18748,No,
E18749,No,
E18750,No,
E18751,No,
E18752,No,
E18753,No,
E18754,Yes,2023-03-24
E18755,Yes,2023-07-09
E18756,No,
E18757,No,
E18758,Yes,2023-08-30
E18759,No,
E18760,No,
E18761,No,
E18762,No,
E18763,No,
E18764,Yes,2023-07-28
E18765,No,
E18766,No,
E18767,No,
E18768,No,
E18769,Yes,2024-03-23
E18770,No,
E18771,No,
E18772,No,
E18773,No,
E18774,Yes,2023-04-03
E18775,No,
E18776,No,
E18777,Yes,2025-01-11
E18778,No,
E18779,No,
E18780,No,
E18781,No,
E18782,No,
E18783,No,
E18784,Yes,2023-09-08
E18785,No,
E18786,No,
E18787,No,
E18788,No,
E18789,No,
E18790,Yes,2023-06-07
E18791,Yes,2024-12-02
E18792,No,
E18793,No,
E18794,No,
E18795,No,
E18796,No,
E18797,No,
E18798,No,
E18799,No,
E18800,No,
E18801,No,
E18802,Yes,2024-07-22
E18803,No,
E18804,No,
E18805,No,
E18806,No,
E18807,No,
E18808,Yes,2025-03-05
E18809,No,
E18810,No,
E18811,No,
E18812,Yes,2024-01-19
E18813,Yes,2023-01-06
E18814,No,
E18815,No,
E18816,No,
E18817,No,
E18818,No,
E18819,Yes,2024-05-03
E18820,No,
E18821,No,
E18822,Yes,2023-06-13
E18823,No,
E18824,No,
E18825,No,
E18826,Yes,2023-12-19
E18827,Yes,2023-04-13
E18828,Yes,2024-04-27
E18829,Yes,2024-07-17
E18830,Yes,2024-12-04
E18831,No,
E18832,Yes,2024-02-08
E18833,No,
E18834,No,
E18835,Yes,2024-12-16
E18836,No,
E18837,No,
E18838,No,
E18839,No,
E18840,No,
E18841,No,
E18842,No,
E18843,No,
E18844,No,
E18845,No,
E18846,No,
E18847,Yes,2023-08-06
E18848,No,
E18849,Yes,2024-04-28
E18850,No,
E18851,Yes,2024-11-15
E18852,No,
E18853,No,
E18854,No,
E18855,No,
E18856,No,
E18857,No,
E18858,No,
E18859,No,
E18860,No,
E18861,No,
E18862,No,
E18863,No,
E18864,No,
E18865,No,
E18866,No,
E18867,No,
E18868,No,
E18869,No,
E18870,No,
E18871,No,
E18872,Yes,2024-01-21
E18873,No,
E18874,No,
E18875,No,
E18876,No,
E18877,No,
E18878,No,
E18879,No,
E18880,No,
E18881,No,
E18882,No,
E18883,No,
E18884,No,
E18885,No,
E18886,No,
E18887,No,
E18888,No,
E18889,No,
E18890,No,
E18891,No,
E18892,Yes,2024-04-19
E18893,Yes,2024-12-24
E18894,No,
E18895,No,
E18896,No,
E18897,No,
E18898,No,
E18899,No,
E18900,Yes,2023-09-06
E18901,No,
E18902,Yes,2025-02-20
E18903,No,
E18904,No,
E18905,No,
E18906,No,
E18907,No,
E18908,No,
E18909,No,
E18910,Yes,2023-04-09
E18911,No,
E18912,No,
E18913,Yes,2024-02-01
E18914,No,
E18915,No,
E18916,Yes,2023-05-12
E18917,No,
E18918,Yes,2023-11-22
E18919,No,
E18920,No,
E18921,No,
E18922,No,
E18923,Yes,2025-02-20
E18924,No,
E18925,No,
E18926,No,
E18927,No,
E18928,No,
E18929,No,
E18930,No,
E18931,No,
E18932,No,
E18933,No,
E18934,No,
E18935,No,
E18936,No,
E18937,No,
E18938,No,
E18939,No,
E18940,Yes,2023-05-17
E18941,Yes,2024-02-14
E18942,No,
E18943,No,
E18944,No,
E18945,No,
E18946,Yes,2025-03-02
E18947,Yes,2023-12-01
E18948,No,
E18949,No,
E18950,No,
E18951,No,
E18952,No,
E18953,No,
E18954,No,
E18955,No,
E18956,No,
E18957,No,
E18958,No,
E18959,Yes,2023-10-17
E18960,No,
E18961,No,
E18962,No,
E18963,No,
E18964,No,
E18965,No,
E18966,No,
E18967,No,
E18968,No,
E18969,No,
E18970,No,
E18971,Yes,2024-11-21
E18972,No,
E18973,No,
E18974,No,
E18975,No,
E18976,Yes,2025-01-17
E18977,No,
E18978,No,
E18979,Yes,2024-03-10
E18980,Yes,2024-09-03
E18981,No,
E18982,No,
E18983,No,
E18984,No,
E18985,No,
E18986,No,
E18987,Yes,2024-02-08
E18988,No,
E18989,No,
E18990,No,
E18991,No,
E18992,No,
E18993,No,
E18994,No,
E18995,No,
E18996,No,
E18997,No,
E18998,Yes,2024-06-30
E18999,No,
E19000,No,
E19001,No,
E19002,No,
E19003,No,
E19004,No,
E19005,No,
E19006,No,
E19007,No,
E19008,No,
E19009,No,
E19010,No,
E19011,No,
E19012,No,
E19013,No,
E19014,Yes,2023-03-15
E19015,No,
E19016,No,
E19017,No,
E19018,No,
E19019,No,
E19020,No,
E19021,No,
E19022,No,
E19023,No,
E19024,No,
E19025,No,
E19026,No,
E19027,No,
E19028,No,
E19029,Yes,2023-12-22
E19030,No,
E19031,Yes,2024-05-15
E19032,No,
E19033,No,
E19034,No,
E19035,Yes,2024-11-16
E19036,No,
E19037,No,
E19038,No,
E19039,No,
E19040,No,
E19041,No,
E19042,Yes,2025-01-28
E19043,No,
E19044,No,
E19045,No,
E19046,No,
E19047,Yes,2024-08-23
E19048,Yes,2023-01-28
E19049,Yes,2023-08-16
E19050,Yes,2024-09-15
E19051,No,
E19052,No,
E19053,No,
E19054,No,
E19055,No,
E19056,No,
E19057,No,
E19058,No,
E19059,Yes,2023-07-02
E19060,No,
E19061,Yes,2025-02-25
E19062,Yes,2023-08-29
E19063,No,
E19064,No,
E19065,No,
E19066,No,
E19067,Yes,2024-01-13
E19068,No,
E19069,No,
E19070,No,
E19071,No,
E19072,Yes,2024-01-06
E19073,No,
E19074,No,
E19075,Yes,2023-12-15
E19076,No,
E19077,No,
E19078,No,
E19079,No,
E19080,No,
E19081,No,
E19082,No,
E19083,Yes,2024-05-28
E19084,No,
E19085,No,
E19086,No,
E19087,No,
E19088,No,
E19089,No,
E19090,Yes,2023-01-02
E19091,No,
E19092,No,
E19093,No,
E19094,No,
E19095,No,
E19096,No,
E19097,No,
E19098,No,
E19099,No,
E19100,No,
E19101,No,
E19102,No,
E19103,No,
E19104,No,
E19105,No,
E19106,No,
E19107,No,
E19108,No,
E19109,No,
E19110,No,
E19111,No,
E19112,No,
E19113,No,
E19114,No,
E19115,No,
E19116,No,
E19117,No,
E19118,No,
E19119,Yes,2024-09-17
E19120,No,
E19121,No,
E19122,No,
E19123,No,
E19124,No,
E19125,No,
E19126,No,
E19127,No,
E19128,No,
E19129,No,
E19130,No,
E19131,No,
E19132,No,
E19133,No,
E19134,Yes,2024-09-05
E19135,No,
E19136,No,
E19137,Yes,2025-02-08
E19138,No,
E19139,No,
E19140,No,
E19141,No,
E19142,No,
E19143,No,
E19144,No,
E19145,No,
E19146,No,
E19147,No,
E19148,No,
E19149,No,
E19150,No,
E19151,No,
E19152,No,
E19153,Yes,2024-02-12
E19154,No,
E19155,No,
E19156,Yes,2023-03-21
E19157,Yes,2024-10-23
E19158,No,
E19159,Yes,2023-08-24
E19160,No,
E19161,Yes,2023-05-22
E19162,No,
E19163,No,
E19164,Yes,2024-05-26
E19165,Yes,2023-07-12
E19166,No,
E19167,No,
E19168,No,
E19169,No,
E19170,No,
E19171,No,
E19172,No,
E19173,No,
E19174,Yes,2023-02-15
E19175,No,
E19176,No,
E19177,No,
E19178,No,
E19179,No,
E19180,No,
E19181,No,
E19182,No,
E19183,No,
E19184,Yes,2023-08-05
E19185,No,
E19186,No,
E19187,No,
E19188,No,
E19189,No,
E19190,Yes,2023-11-06
E19191,Yes,2024-03-21
E19192,No,
E19193,Yes,2023-04-06
E19194,Yes,2023-12-14
E19195,No,
E19196,No,
E19197,No,
E19198,Yes,2024-01-29
E19199,No,
E19200,No,
E19201,No,
E19202,No,
E19203,No,
E19204,No,
E19205,Yes,2024-10-31
E19206,No,
E19207,No,
E19208,No,
E19209,No,
E19210,No,
E19211,No,
E19212,No,
E19213,No,
E19214,No,
E19215,No,
E19216,No,
E19217,No,
E19218,No,
E19219,No,
E19220,No,
E19221,No,
E19222,No,
E19223,No,
E19224,Yes,2023-07-04
E19225,No,
E19226,No,
E19227,No,
E19228,No,
E19229,No,
E19230,No,
E19231,Yes,2024-03-11
E19232,No,
E19233,No,
E19234,Yes,2023-06-04
E19235,No,
E19236,Yes,2023-10-19
E19237,No,
E19238,No,
E19239,No,
E19240,No,
E19241,No,
E19242,No,
E19243,No,
E19244,No,
E19245,No,
E19246,Yes,2023-11-15
E19247,No,
E19248,No,
E19249,No,
E19250,No,
E19251,No,
E19252,No,
E19253,Yes,2024-02-01
E19254,No,
E19255,No,
E19256,No,
E19257,No,
E19258,No,
E19259,No,
E19260,Yes,2024-11-22
E19261,No,
E19262,No,
E19263,No,
E19264,No,
E19265,No,
E19266,No,
E19267,No,
E19268,No,
E19269,No,
E19270,Yes,2024-05-07
E19271,No,
E19272,No,
E19273,No,
E19274,No,
E19275,No,
E19276,Yes,2023-02-05
E19277,Yes,2023-09-25
E19278,No,
E19279,No,
E19280,No,
E19281,No,
E19282,Yes,2024-03-07
E19283,No,
E19284,No,
E19285,No,
E19286,No,
E19287,No,
E19288,No,
E19289,No,
E19290,Yes,2023-07-03
E19291,No,
E19292,No,
E19293,Yes,2023-06-17
E19294,No,
E19295,No,
E19296,No,
E19297,No,
E19298,No,
E19299,No,
E19300,No,
E19301,Yes,2024-02-12
E19302,No,
E19303,Yes,2024-11-29
E19304,No,
E19305,No,
E19306,No,
E19307,Yes,2024-06-13
E19308,No,
E19309,No,
E19310,No,
E19311,No,
E19312,No,
E19313,No,
E19314,No,
E19315,No,
E19316,No,
E19317,No,
E19318,No,
E19319,No,
E19320,No,
E19321,No,
E19322,No,
E19323,No,
E19324,No,
E19325,No,
E19326,No,
E19327,Yes,2023-04-19
E19328,No,
E19329,No,
E19330,No,
E19331,No,
E19332,No,
E19333,No,
E19334,Yes,2024-04-21
E19335,No,
E19336,No,
E19337,No,
E19338,No,
E19339,No,
E19340,No,
E19341,Yes,2023-03-26
E19342,Yes,2023-12-21
E19343,No,
E19344,No,
E19345,Yes,2024-12-03
E19346,Yes,2025-01-20
E19347,No,
E19348,No,
E19349,No,
E19350,Yes,2023-04-14
E19351,No,
E19352,No,
E19353,No,
E19354,No,
E19355,No,
E19356,No,
E19357,No,
E19358,Yes,2024-11-02
E19359,No,
E19360,No,
E19361,No,
E19362,No,
E19363,No,
E19364,Yes,2024-02-19
E19365,No,
E19366,No,
E19367,Yes,2023-01-13
E19368,No,
E19369,No,
E19370,No,
E19371,Yes,2023-06-14
E19372,No,
E19373,No,
E19374,No,
E19375,No,
E19376,No,
E19377,No,
E19378,No,
E19379,No,
E19380,Yes,2023-11-23
E19381,No,
E19382,No,
E19383,No,
E19384,No,
E19385,No,
E19386,No,
E19387,No,
E19388,Yes,2023-05-12
E19389,No,
E19390,No,
E19391,No,
E19392,Yes,2024-08-11
E19393,Yes,2024-06-03
E19394,Yes,2024-01-29
E19395,No,
E19396,No,
E19397,No,
E19398,No,
E19399,No,
E19400,No,
E19401,No,
E19402,No,
E19403,Yes,2024-12-03
E19404,Yes,2024-04-10
E19405,No,
E19406,No,
E19407,No,
E19408,No,
E19409,No,
E19410,No,
E19411,Yes,2023-01-12
E19412,Yes,2024-05-12
E19413,Yes,2024-10-31
E19414,No,
E19415,No,
E19416,No,
E19417,No,
E19418,No,
E19419,No,
E19420,No,
E19421,No,
E19422,No,
E19423,No,
E19424,No,
E19425,No,
E19426,No,
E19427,Yes,2024-11-17
E19428,No,
E19429,No,
E19430,No,
E19431,No,
E19432,No,
E19433,No,
E19434,No,
E19435,No,
E19436,Yes,2024-02-16
E19437,No,
E19438,Yes,2024-03-08
E19439,No,
E19440,No,
E19441,No,
E19442,No,
E19443,No,
E19444,No,
E19445,No,
E19446,No,
E19447,Yes,2025-02-28
E19448,Yes,2023-02-25
E19449,Yes,2023-11-07
E19450,No,
E19451,No,
E19452,No,
E19453,No,
E19454,No,
E19455,No,
E19456,No,
E19457,No,
E19458,No,
E19459,No,
E19460,No,
E19461,No,
E19462,No,
E19463,No,
E19464,No,
E19465,No,
E19466,Yes,2024-03-11
E19467,No,
E19468,No,
E19469,No,
E19470,No,
E19471,No,
E19472,No,
E19473,No,
E19474,Yes,2023-09-22
E19475,No,
E19476,No,
E19477,Yes,2025-01-29
E19478,No,
E19479,No,
E19480,No,
E19481,No,
E19482,No,
E19483,No,
E19484,No,
E19485,No,
E19486,No,
E19487,No,
E19488,No,
E19489,No,
E19490,No,
E19491,No,
E19492,No,
E19493,No,
E19494,No,
E19495,No,
E19496,No,
E19497,No,
E19498,No,
E19499,No,
E19500,No,
E19501,No,
E19502,No,
E19503,No,
E19504,No,
E19505,No,
E19506,No,
E19507,Yes,2024-10-11
E19508,No,
E19509,No,
E19510,No,
E19511,No,
E19512,No,
E19513,No,
E19514,No,
E19515,No,
E19516,No,
E19517,No,
E19518,No,
E19519,No,
E19520,No,
E19521,No,
E19522,No,
E19523,Yes,2023-04-29
E19524,No,
E19525,Yes,2024-09-10
E19526,No,
E19527,No,
E19528,No,
E19529,No,
E19530,No,
E19531,No,
E19532,No,
E19533,Yes,2024-04-06
E19534,No,
E19535,No,
E19536,No,
E19537,No,
E19538,No,
E19539,No,
E19540,No,
E19541,No,
E19542,No,
E19543,No,
E19544,Yes,2024-05-29
E19545,No,
E19546,No,
E19547,No,
E19548,No,
E19549,No,
E19550,Yes,2024-01-17
E19551,No,
E19552,Yes,2025-03-10
E19553,No,
E19554,Yes,2024-04-29
E19555,No,
E19556,No,
E19557,No,
E19558,No,
E19559,No,
E19560,No,
E19561,No,
E19562,Yes,2024-12-30
E19563,No,
E19564,No,
E19565,No,
E19566,Yes,2023-12-10
E19567,No,
E19568,No,
E19569,No,
E19570,No,
E19571,Yes,2024-07-01
E19572,No,
E19573,No,
E19574,No,
E19575,No,
E19576,No,
E19577,No,
E19578,No,
E19579,No,
E19580,Yes,2024-01-09
E19581,Yes,2023-04-25
E19582,No,
E19583,No,
E19584,No,
E19585,No,
E19586,No,
E19587,No,
E19588,No,
E19589,No,
E19590,No,
E19591,No,
E19592,No,
E19593,No,
E19594,No,
E19595,No,
E19596,No,
E19597,No,
E19598,No,
E19599,Yes,2025-03-15
E19600,No,
E19601,Yes,2023-07-03
E19602,No,
E19603,No,
E19604,No,
E19605,No,
E19606,No,
E19607,No,
E19608,No,
E19609,Yes,2024-03-10
E19610,No,
E19611,No,
E19612,No,
E19613,Yes,2024-06-28
E19614,No,
E19615,Yes,2025-02-16
E19616,No,
E19617,Yes,2024-01-28
E19618,No,
E19619,No,
E19620,No,
E19621,No,
E19622,No,
E19623,No,
E19624,No,
E19625,No,
E19626,No,
E19627,No,
E19628,No,
E19629,No,
E19630,No,
E19631,No,
E19632,No,
E19633,No,
E19634,No,
E19635,No,
E19636,No,
E19637,No,
E19638,No,
E19639,Yes,2024-11-21
E19640,No,
E19641,No,
E19642,No,
E19643,No,
E19644,No,
E19645,No,
E19646,No,
E19647,No,
E19648,No,
E19649,Yes,2023-03-23
E19650,Yes,2023-06-03
E19651,No,
E19652,No,
E19653,Yes,2023-01-08
E19654,No,
E19655,No,
E19656,Yes,2023-12-12
E19657,No,
E19658,No,
E19659,No,
E19660,No,
E19661,No,
E19662,Yes,2024-12-25
E19663,No,
E19664,No,
E19665,No,
E19666,No,
E19667,No,
E19668,No,
E19669,No,
E19670,No,
E19671,No,
E19672,No,
E19673,No,
E19674,No,
E19675,No,
E19676,No,
E19677,No,
E19678,No,
E19679,No,
E19680,No,
E19681,Yes,2024-08-27
E19682,No,
E19683,No,
E19684,No,
E19685,No,
E19686,No,
E19687,No,
E19688,No,
E19689,No,
E19690,No,
E19691,No,
E19692,No,
E19693,No,
E19694,No,
E19695,No,
E19696,Yes,2023-09-22
E19697,No,
E19698,Yes,2023-07-22
E19699,No,
E19700,No,
E19701,No,
E19702,No,
E19703,No,
E19704,No,
E19705,Yes,2024-06-11
E19706,No,
E19707,No,
E19708,No,
E19709,Yes,2024-09-21
E19710,No,
E19711,No,
E19712,No,
E19713,No,
E19714,No,
E19715,No,
E19716,No,
E19717,No,
E19718,No,
E19719,No,
E19720,No,
E19721,No,
E19722,No,
E19723,Yes,2025-01-15
E19724,No,
E19725,No,
E19726,Yes,2024-04-10
E19727,No,
E19728,No,
E19729,No,
E19730,No,
E19731,Yes,2024-03-21
E19732,No,
E19733,Yes,2023-02-19
E19734,No,
E19735,Yes,2024-04-20
E19736,No,
E19737,Yes,2023-10-16
E19738,No,
E19739,No,
E19740,No,
E19741,No,
E19742,No,
E19743,No,
E19744,No,
E19745,No,
E19746,No,
E19747,No,
E19748,No,
E19749,No,
E19750,Yes,2023-02-10
E19751,No,
E19752,No,
E19753,No,
E19754,Yes,2023-05-05
E19755,No,
E19756,No,
E19757,Yes,2024-05-16
E19758,No,
E19759,No,
E19760,No,
E19761,No,
E19762,Yes,2024-04-16
E19763,Yes,2024-01-11
E19764,No,
E19765,No,
E19766,Yes,2023-02-21
E19767,No,
E19768,Yes,2024-09-05
E19769,No,
E19770,No,
E19771,Yes,2024-12-03
E19772,Yes,2024-01-14
E19773,No,
E19774,No,
E19775,No,
E19776,No,
E19777,No,
E19778,No,
E19779,No,
E19780,Yes,2023-09-16
E19781,No,
E19782,Yes,2024-03-11
E19783,No,
E19784,No,
E19785,No,
E19786,No,
E19787,No,
E19788,No,
E19789,Yes,2023-12-12
E19790,No,
E19791,Yes,2024-11-22
E19792,No,
E19793,No,
E19794,No,
E19795,No,
E19796,No,
E19797,Yes,2023-10-31
E19798,No,
E19799,No,
E19800,Yes,2025-02-24
E19801,No,
E19802,No,
E19803,No,
E19804,No,
E19805,No,
E19806,No,
E19807,No,
E19808,No,
E19809,No,
E19810,No,
E19811,No,
E19812,No,
E19813,No,
E19814,Yes,2023-01-25
E19815,Yes,2024-07-09
E19816,No,
E19817,Yes,2023-10-01
E19818,No,
E19819,No,
E19820,No,
E19821,No,
E19822,No,
E19823,No,
E19824,No,
E19825,No,
E19826,No,
E19827,No,
E19828,No,
E19829,No,
E19830,No,
E19831,Yes,2023-07-03
E19832,Yes,2023-10-28
E19833,No,
E19834,No,
E19835,No,
E19836,No,
E19837,Yes,2024-01-01
E19838,No,
E19839,No,
E19840,No,
E19841,No,
E19842,No,
E19843,No,
E19844,No,
E19845,No,
E19846,No,
E19847,No,
E19848,No,
E19849,Yes,2024-03-03
E19850,No,
E19851,No,
E19852,No,
E19853,Yes,2023-01-18
E19854,Yes,2024-04-02
E19855,No,
E19856,No,
E19857,No,
E19858,No,
E19859,No,
E19860,No,
E19861,Yes,2023-11-29
E19862,No,
E19863,Yes,2023-11-01
E19864,No,
E19865,No,
E19866,No,
E19867,No,
E19868,No,
E19869,Yes,2024-10-13
E19870,No,
E19871,Yes,2023-02-06
E19872,No,
E19873,No,
E19874,No,
E19875,No,
E19876,No,
E19877,No,
E19878,Yes,2024-09-02
E19879,No,
E19880,No,
E19881,No,
E19882,No,
E19883,No,
E19884,No,
E19885,No,
E19886,No,
E19887,No,
E19888,No,
E19889,No,
E19890,Yes,2023-04-25
E19891,No,
E19892,No,
E19893,No,
E19894,Yes,2024-01-01
E19895,Yes,2025-01-19
E19896,No,
E19897,No,
E19898,No,
E19899,Yes,2023-02-07
E19900,No,
E19901,No,
E19902,Yes,2024-06-28
E19903,No,
E19904,No,
E19905,No,
E19906,No,
E19907,No,
E19908,No,
E19909,No,
E19910,No,
E19911,No,
E19912,No,
E19913,No,
E19914,No,
E19915,No,
E19916,No,
E19917,No,
E19918,No,
E19919,No,
E19920,No,
E19921,No,
