employee_idx,attrition_probability,risk_tier,cluster,cluster_persona,base_salary,expected_attrition_cost
1489,0.12299449638809269,Low,1,Stable Performer,78554.0,14492.56450390535
1490,0.20220244025870762,Low,0,Disengaged Mid-Tenure,72201.0,21898.827583678423
1491,0.09837330250303297,Low,1,Stable Performer,98872.0,14589.547747619814
1492,0.7074111266218157,High,0,Disengaged Mid-Tenure,82524.0,87567.59372000808
1493,0.53763733397827,Medium,0,Disengaged Mid-Tenure,102410.0,82589.15905907194
1494,0.06635869712488957,Low,1,Stable Performer,109381.0,10887.570975326318
1495,0.05463770704107101,Low,1,Stable Performer,84326.0,6911.068925918031
1496,0.2878284016407119,Low,0,Disengaged Mid-Tenure,65901.0,28452.269244786832
1497,0.03627809518873154,Low,1,Stable Performer,111778.0,6082.639386009051
1498,0.05016541225397489,Low,1,Stable Performer,105636.0,7948.910233291337
1499,0.07438384444597154,Low,1,Stable Performer,101790.0,11357.297289233165
1500,0.20755205182087622,Low,3,Underpaid High Performer,108197.0,33684.764026295015
1501,0.030849553836485005,Low,3,Underpaid High Performer,86731.0,4013.4189806882714
1502,0.4843171967195685,Medium,0,Disengaged Mid-Tenure,105251.0,76462.30390789696
1503,0.10285728760553774,Low,1,Stable Performer,73557.0,11348.81025660081
1504,0.8528828161713129,High,0,Disengaged Mid-Tenure,84177.0,107689.67522527892
1505,0.050151198651899556,Low,1,Stable Performer,89104.0,6703.008607018287
1506,0.04537799739515039,Low,1,Stable Performer,91003.0,6194.300845426306
1507,0.6424493990629061,Medium,3,Underpaid High Performer,85059.0,81969.1551523376
1508,0.13501255586495478,Low,1,Stable Performer,77543.0,15703.917929154282
1509,0.06332635774534238,Low,2,Burnt-Out Overachiever,104657.0,9941.319933831446
1510,0.5481149979782026,Medium,1,Stable Performer,142904.0,117491.7385066156
1511,0.2444799738054464,Low,1,Stable Performer,134776.0,49425.049424404264
1512,0.6550040598292487,High,0,Disengaged Mid-Tenure,91959.0,90350.27750675681
1513,0.0619174933711121,Low,1,Stable Performer,175091.0,16261.793747762084
1514,0.10702848692896536,Low,1,Stable Performer,142634.0,22898.851806939067
1515,0.06076244075519268,Low,1,Stable Performer,140924.0,12844.32930147716
1516,0.06363986802171806,Low,1,Stable Performer,108038.0,10313.286091995564
1517,0.30078489445472106,Low,0,Disengaged Mid-Tenure,62735.0,28304.61053042539
1518,0.70814324985563,High,0,Disengaged Mid-Tenure,76654.0,81423.01901165019
1519,0.29170953716995623,Low,0,Disengaged Mid-Tenure,91666.0,40109.769651331815
1520,0.6558184982268609,High,2,Burnt-Out Overachiever,91521.0,90031.74716433081
1521,0.28967053290131034,Low,0,Disengaged Mid-Tenure,75126.0,32642.68268211576
1522,0.744726262075766,High,2,Burnt-Out Overachiever,85855.0,95907.70984577233
1523,0.03555006814411859,Low,1,Stable Performer,123266.0,6573.172049779383
1524,0.04052544552674096,Low,3,Underpaid High Performer,116038.0,7053.737472047951
1525,0.8301830942832129,High,0,Disengaged Mid-Tenure,64029.0,79733.69001578976
1526,0.9331598630011244,High,2,Burnt-Out Overachiever,89615.0,125437.68168426865
1527,0.060769622198751094,Low,1,Stable Performer,162155.0,14781.147131457725
1528,0.04954928578661222,Low,2,Burnt-Out Overachiever,152210.0,11312.845184370368
1529,0.24978832948176816,Low,3,Underpaid High Performer,70567.0,26440.2195698099
1530,0.30616637582241807,Low,0,Disengaged Mid-Tenure,55010.0,25263.31850098683
1531,0.23603788076987178,Low,1,Stable Performer,133493.0,47264.10722641874
1532,0.02387109009360575,Low,1,Stable Performer,115921.0,4150.740952111308
1533,0.14457865237807602,Low,1,Stable Performer,96752.0,20982.410662325416
1534,0.21743250796187047,Low,1,Stable Performer,79355.0,25881.535003971345
1535,0.059475400293201364,Low,1,Stable Performer,160230.0,14294.615083469482
1536,0.08321634532055666,Low,1,Stable Performer,173033.0,21598.76081977782
1537,0.07170241953989111,Low,1,Stable Performer,161982.0,17421.75198286596
1538,0.0883361123389615,Low,2,Burnt-Out Overachiever,125505.0,16629.935668652044
1539,0.05997141708922242,Low,3,Underpaid High Performer,61930.0,5571.044790503317
1540,0.07060719576635562,Low,1,Stable Performer,105110.0,11132.283520502458
1541,0.09011695210005102,Low,1,Stable Performer,160217.0,21657.40157192081
1542,0.05717528790853758,Low,1,Stable Performer,85344.0,7319.351656899346
1543,0.5330192593953306,Medium,0,Disengaged Mid-Tenure,139310.0,111382.36953954525
1544,0.27315764117536423,Low,0,Disengaged Mid-Tenure,121065.0,49604.7447433432
1545,0.06710792999909386,Low,3,Underpaid High Performer,84607.0,8516.700950150002
1546,0.03554874532480409,Low,1,Stable Performer,145288.0,7747.209166125205
1547,0.2711536734106528,Low,2,Burnt-Out Overachiever,121680.0,49490.96847091235
1548,0.04032348687512935,Low,1,Stable Performer,146486.0,8860.239447585296
1549,0.4758028237117565,Medium,2,Burnt-Out Overachiever,98793.0,70508.98254443334
1550,0.8567951104718744,High,0,Disengaged Mid-Tenure,59953.0,77051.15588718043
1551,0.1302599478225072,Low,1,Stable Performer,79456.0,15524.901621277697
1552,0.054577015748699144,Low,1,Stable Performer,111825.0,9154.612179147423
1553,0.046870804050319355,Low,2,Burnt-Out Overachiever,127510.0,8964.74433668433
1554,0.8199113137772922,High,0,Disengaged Mid-Tenure,76325.0,93869.59653607775
1555,0.06054781406851995,Low,1,Stable Performer,142625.0,12953.447972283988
1556,0.04370309917741333,Low,1,Stable Performer,135842.0,8905.074597687271
1557,0.08559119607443566,Low,1,Stable Performer,63569.0,8161.420114883701
1558,0.15189562809893448,Low,0,Disengaged Mid-Tenure,78901.0,17977.075428951044
1559,0.5758259616431066,Medium,0,Disengaged Mid-Tenure,84267.0,72784.6894646695
1560,0.0431511349535996,Low,1,Stable Performer,97179.0,6290.076215483784
1561,0.6181404258451092,Medium,0,Disengaged Mid-Tenure,64493.0,59798.59572604294
1562,0.09730808812016872,Low,1,Stable Performer,113246.0,16529.62762088494
1563,0.17051168050118548,Low,1,Stable Performer,63173.0,16157.601588452086
1564,0.1494048713489908,Low,1,Stable Performer,130698.0,29290.3768133556
1565,0.08517840156263289,Low,1,Stable Performer,110557.0,14125.602812340006
1566,0.16257016853448056,Low,2,Burnt-Out Overachiever,65489.0,15969.836650731895
1567,0.09647989559444549,Low,2,Burnt-Out Overachiever,136430.0,19744.128233925298
1568,0.0769958730976911,Low,1,Stable Performer,80506.0,9297.944639404079
1569,0.04193219094492733,Low,1,Stable Performer,70206.0,4415.837096219352
1570,0.062425768281549894,Low,1,Stable Performer,187803.0,17585.619840869873
1571,0.04366885435139563,Low,1,Stable Performer,106781.0,6994.505904744565
1572,0.1652784937407968,Low,0,Disengaged Mid-Tenure,105578.0,26174.65921824877
1573,0.06764592464256358,Low,1,Stable Performer,130402.0,13231.745797859365
1574,0.060625979417180405,Low,1,Stable Performer,89255.0,8116.757689320655
1575,0.09019095303489234,Low,1,Stable Performer,126329.0,17090.599358917374
1576,0.17659799516594285,Low,2,Burnt-Out Overachiever,139515.0,36957.103943364775
1577,0.07855307881531197,Low,1,Stable Performer,72836.0,8582.238072888094
1578,0.1913614614469526,Low,1,Stable Performer,112806.0,32380.0815299774
1579,0.06279071232527801,Low,3,Underpaid High Performer,120138.0,11315.325896001375
1580,0.08465178821408899,Low,1,Stable Performer,75019.0,9525.738750049113
1581,0.1673420416470903,Low,1,Stable Performer,76455.0,19191.203691192433
1582,0.7855275846848645,High,0,Disengaged Mid-Tenure,82884.0,97661.50249353047
1583,0.05347904862024558,Low,3,Underpaid High Performer,87568.0,7024.579994366497
1584,0.564504934969732,Medium,0,Disengaged Mid-Tenure,80293.0,67988.69211528703
1585,0.0499592596895627,Low,1,Stable Performer,155547.0,11656.519450398613
1586,0.4432550603194232,Medium,0,Disengaged Mid-Tenure,85619.0,56926.58251423304
1587,0.9062434652985774,High,0,Disengaged Mid-Tenure,86866.0,118082.61728493933
1588,0.03013185010624894,Low,1,Stable Performer,108849.0,4919.732628322636
1589,0.07705144427909433,Low,1,Stable Performer,78864.0,9114.877652439742
1590,0.12338242422551231,Low,1,Stable Performer,94490.0,17487.607897602986
1591,0.87770404581478,High,0,Disengaged Mid-Tenure,68173.0,89753.57687299649
1592,0.06833607659221044,Low,1,Stable Performer,138765.0,14223.983502477124
1593,0.3409659457760556,Low,1,Stable Performer,120668.0,61715.51811735761
1594,0.08559548573216968,Low,1,Stable Performer,75336.0,9672.632269678103
1595,0.08324435978045358,Low,1,Stable Performer,123358.0,15403.286600695788
1596,0.5307420656409138,Medium,0,Disengaged Mid-Tenure,116734.0,92933.46643578964
1597,0.10857039714515893,Low,1,Stable Performer,233263.0,37988.18482390681
1598,0.04533659416034709,Low,1,Stable Performer,103141.0,7014.092487438539
1599,0.5103507490509956,Medium,0,Disengaged Mid-Tenure,95390.0,73023.53692796172
1600,0.047901307817520555,Low,1,Stable Performer,162610.0,11683.847496310525
1601,0.43560160698074535,Medium,0,Disengaged Mid-Tenure,92831.0,60655.99916644436
1602,0.029424721072701537,Low,1,Stable Performer,146911.0,6484.222796267483
1603,0.30023298292101597,Low,1,Stable Performer,91526.0,41218.68599224336
1604,0.05033901421131155,Low,2,Burnt-Out Overachiever,158307.0,11953.527484125147
1605,0.07374643395131485,Low,3,Underpaid High Performer,74538.0,8245.36754079466
1606,0.03164945518845546,Low,1,Stable Performer,118811.0,5640.455130593373
1607,0.2986021189023387,Low,0,Disengaged Mid-Tenure,102968.0,46119.694468704016
1608,0.7436153809891071,High,2,Burnt-Out Overachiever,101536.0,113255.59698616496
1609,0.06726136860035788,Low,3,Underpaid High Performer,90598.0,9140.618208682834
1610,0.04781437117244327,Low,1,Stable Performer,172649.0,12382.655052826736
1611,0.0259843372128176,Low,1,Stable Performer,99726.0,3886.971019328172
1612,0.26331739711215135,Low,3,Underpaid High Performer,61997.0,24487.33300314307
1613,0.6229603276373983,Medium,0,Disengaged Mid-Tenure,80048.0,74800.09246007769
1614,0.039182356663647104,Low,1,Stable Performer,70662.0,4153.055529849948
1615,0.7984718517293474,High,0,Disengaged Mid-Tenure,79549.0,95276.4559998268
1616,0.7276497950818203,High,0,Disengaged Mid-Tenure,60482.0,66014.57235920797
1617,0.35199932505147513,Medium,0,Disengaged Mid-Tenure,104026.0,54925.62268170713
1618,0.07358950059769384,Low,1,Stable Performer,169729.0,18735.40852041897
1619,0.11498342542796305,Low,1,Stable Performer,124292.0,21437.279869938575
1620,0.17579727692093494,Low,1,Stable Performer,79367.0,20928.753716075764
1621,0.07360477208392059,Low,1,Stable Performer,226217.0,24975.976089762396
1622,0.04559125326008555,Low,1,Stable Performer,141375.0,9668.195144466892
1623,0.6109503530907141,Medium,0,Disengaged Mid-Tenure,104936.0,96166.02937789077
1624,0.05589147177483847,Low,1,Stable Performer,162211.0,13599.317292102485
1625,0.08770752794200885,Low,1,Stable Performer,147807.0,19445.679873786754
1626,0.04702317549240956,Low,1,Stable Performer,225066.0,15874.977023061974
1627,0.03554018971894839,Low,3,Underpaid High Performer,85021.0,4532.493705142067
1628,0.043309586315901795,Low,2,Burnt-Out Overachiever,167908.0,10908.039028695657
1629,0.1829214968338414,Low,1,Stable Performer,79497.0,21812.565350699835
1630,0.07646395476855607,Low,1,Stable Performer,110767.0,12704.524316772975
1631,0.6920217854090825,High,0,Disengaged Mid-Tenure,86431.0,89718.20240203862
1632,0.12003455863797677,Low,1,Stable Performer,103713.0,18673.716270030727
1633,0.07279458515196013,Low,2,Burnt-Out Overachiever,110710.0,12088.63278326026
1634,0.8206023307832354,High,0,Disengaged Mid-Tenure,71128.0,87551.70387592496
1635,0.8093455760967159,High,0,Disengaged Mid-Tenure,108103.0,131239.02721917492
1636,0.10921245568970281,Low,1,Stable Performer,91158.0,14933.383553642892
1637,0.10337190761536301,Low,2,Burnt-Out Overachiever,161700.0,25072.856192106297
1638,0.10672397180244893,Low,0,Disengaged Mid-Tenure,122748.0,19650.231136210503
1639,0.36049191228034916,Medium,0,Disengaged Mid-Tenure,148139.0,80104.36708994796
1640,0.34428834153486443,Low,3,Underpaid High Performer,63154.0,32614.77888193924
1641,0.04758905970967894,Low,1,Stable Performer,76667.0,5472.765661142933
1642,0.8371719264569726,High,0,Disengaged Mid-Tenure,66283.0,83235.40020202126
1643,0.07105458831878834,Low,2,Burnt-Out Overachiever,100564.0,10718.300429535946
1644,0.06639045255638097,Low,1,Stable Performer,88830.0,8846.195850874983
1645,0.041915186651850844,Low,1,Stable Performer,101713.0,6394.979069879558
1646,0.05914710152377485,Low,1,Stable Performer,135942.0,12060.862913017501
1647,0.07558402771394215,Low,1,Stable Performer,158647.0,17986.768867100673
1648,0.29694009644857994,Low,2,Burnt-Out Overachiever,145769.0,64926.99137881957
1649,0.061380735509196996,Low,1,Stable Performer,119225.0,10977.177286626018
1650,0.06556807550327363,Low,1,Stable Performer,229420.0,22563.941822941557
1651,0.1842191190922835,Low,1,Stable Performer,138041.0,38144.68712792686
1652,0.14803899412562418,Low,1,Stable Performer,113983.0,25310.89300113153
1653,0.5208720319416573,Medium,0,Disengaged Mid-Tenure,153554.0,119972.97598915387
1654,0.1806279537709281,Low,1,Stable Performer,242210.0,65624.84502428475
1655,0.5590561154125478,Medium,0,Disengaged Mid-Tenure,62910.0,52755.330330905075
1656,0.061363214593168944,Low,1,Stable Performer,164837.0,15172.392305841284
1657,0.05824012710453831,Low,1,Stable Performer,147688.0,12902.051837722582
1658,0.09590726929119436,Low,2,Burnt-Out Overachiever,121565.0,17488.450787076064
1659,0.0472347261789737,Low,1,Stable Performer,101704.0,7205.940886959512
1660,0.08426015938959974,Low,1,Stable Performer,119344.0,15083.916693288587
1661,0.018672180094687324,Low,3,Underpaid High Performer,107485.0,3010.4689162162003
1662,0.2297252358441561,Low,1,Stable Performer,104848.0,36129.34729168212
1663,0.028603555100343195,Low,3,Underpaid High Performer,84529.0,3626.744863615365
1664,0.5282858872266466,Medium,0,Disengaged Mid-Tenure,56573.0,44830.07624710962
1665,0.12437377387807147,Low,1,Stable Performer,149378.0,27868.05839153784
1666,0.18691062744052464,Low,2,Burnt-Out Overachiever,125217.0,35106.58205433026
1667,0.651154213557635,High,0,Disengaged Mid-Tenure,52578.0,51354.57936065
1668,0.05965387554360514,Low,1,Stable Performer,171646.0,15359.023682336472
1669,0.03878396895688344,Low,1,Stable Performer,177689.0,10337.226989969493
1670,0.0968907251919629,Low,1,Stable Performer,92506.0,13444.46013691158
1671,0.0739779638059158,Low,1,Stable Performer,123105.0,13660.585851490898
1672,0.07014958825804234,Low,1,Stable Performer,217028.0,22836.63726069962
1673,0.36042397296111073,Medium,0,Disengaged Mid-Tenure,103463.0,55935.8182717131
1674,0.04027248470308222,Low,1,Stable Performer,109892.0,6638.435833486667
1675,0.21232253127710463,Low,1,Stable Performer,102051.0,32501.589959039706
1676,0.025716357679975526,Low,1,Stable Performer,144583.0,5577.222213665852
1677,0.052371742124884824,Low,1,Stable Performer,79053.0,6210.21499529778
1678,0.06676189501001907,Low,1,Stable Performer,195296.0,19557.496571815027
1679,0.07991111434151912,Low,1,Stable Performer,147643.0,17697.474982087362
1680,0.5520390216019153,Medium,0,Disengaged Mid-Tenure,100335.0,83083.25284864225
1681,0.32134134032663725,Low,0,Disengaged Mid-Tenure,82901.0,39959.277681627835
1682,0.5539256994372327,Medium,0,Disengaged Mid-Tenure,103061.0,85632.20476455096
1683,0.06716724409318767,Low,1,Stable Performer,96034.0,9675.508678867776
1684,0.0437979291591091,Low,1,Stable Performer,163497.0,10741.245035590291
1685,0.049151129911896796,Low,1,Stable Performer,148799.0,10970.458469640496
1686,0.37302793371873505,Medium,0,Disengaged Mid-Tenure,77107.0,43144.59732787575
1687,0.02285022836616567,Low,3,Underpaid High Performer,105407.0,3612.8610320886373
1688,0.06370174110786489,Low,1,Stable Performer,106124.0,10140.42535999658
1689,0.14297859166136875,Low,1,Stable Performer,98206.0,21062.03335904457
1690,0.12785522426764168,Low,1,Stable Performer,188963.0,36239.860114929565
1691,0.031061487521426002,Low,3,Underpaid High Performer,100247.0,4670.7314093405885
1692,0.12859391018883212,Low,1,Stable Performer,68852.0,13280.921856482204
1693,0.03100606730204689,Low,1,Stable Performer,121769.0,5663.366713954421
1694,0.8805360208336376,High,0,Disengaged Mid-Tenure,81518.0,107669.3030194747
1695,0.4519220339182097,Medium,0,Disengaged Mid-Tenure,119315.0,80881.61621542678
1696,0.029952430085950454,Low,1,Stable Performer,199196.0,8949.60639510148
1697,0.06882438975697058,Low,1,Stable Performer,190580.0,19674.82829982518
1698,0.9086815932393385,High,0,Disengaged Mid-Tenure,70468.0,96049.46176858456
1699,0.06598333642852103,Low,3,Underpaid High Performer,94011.0,9304.739161472535
1700,0.5233467599995808,Medium,0,Disengaged Mid-Tenure,105904.0,83136.77290649341
1701,0.23530648476228938,Low,0,Disengaged Mid-Tenure,66170.0,23355.34514508103
1702,0.10398054041112995,Low,2,Burnt-Out Overachiever,102667.0,16013.055213584217
1703,0.02364833053589896,Low,3,Underpaid High Performer,74036.0,2626.241699333723
1704,0.1278588098654855,Low,0,Disengaged Mid-Tenure,68868.0,13208.070776724384
1705,0.03617605711084377,Low,1,Stable Performer,148619.0,8064.674147634735
1706,0.15281274189488017,Low,1,Stable Performer,103339.0,23687.273902012534
1707,0.08561053047181916,Low,1,Stable Performer,131151.0,16841.86002286433
1708,0.14176293944682758,Low,1,Stable Performer,85728.0,18229.579909346452
1709,0.07960127113995871,Low,2,Burnt-Out Overachiever,123339.0,14726.911771697052
1710,0.06945822150510968,Low,1,Stable Performer,174776.0,18209.445182665575
1711,0.04878072850472137,Low,1,Stable Performer,136758.0,10006.732303273027
1712,0.11669173293893492,Low,1,Stable Performer,81026.0,14182.596529665212
1713,0.09736002963128738,Low,1,Stable Performer,90069.0,13153.680763290635
1714,0.49162571434191443,Medium,0,Disengaged Mid-Tenure,114316.0,84301.02774106544
1715,0.7631306543245518,High,0,Disengaged Mid-Tenure,50466.0,57768.22740171425
1716,0.08703547278788362,Low,1,Stable Performer,129462.0,16901.679567097483
